Molecule,Molecule List Name,Replicate Name,Precursor Mz,Precursor Adduct,Precursor Charge,Fragment Ion,Product Mz,Product Adduct,Product Charge,Retention Time,Area,Background,Peak Rank
Molecule [741.530824/741.530824],PE 36:3,20200426_Sample82,742.5381,[M+H],1,Ion [601.538649/601.538649],601.5381,[M+],1,5.48,558598,15333,1
Molecule [741.530824/741.530824],PE 36:3,20200426_Sample83,742.5381,[M+H],1,Ion [601.538649/601.538649],601.5381,[M+],1,5.48,573427,8064,1
Molecule [741.530824/741.530824],PE 36:3,20200426_Sample84,742.5381,[M+H],1,Ion [601.538649/601.538649],601.5381,[M+],1,5.47,407396,16803,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_plate2_QC3_A1,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,593975,0,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_plate2_QC3_A2,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,728241,0,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_plate2_QC3_A3,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,679510,5656,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_plate2_QC3_A4,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,715575,0,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_plate2_QC3_A5,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,682649,0,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_plate2_QC3_A6,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.47,630009,0,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_plate2_QC3_A7,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,702315,0,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_plate2_QC3_A8,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,797084,0,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_Sample81,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,1960057,0,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_Sample82,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,1325999,2150,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_Sample83,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,734722,0,1
Molecule [747.520324/747.520324],PEp 38:6,20200426_Sample84,748.5276,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,5.46,3327008,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_plate2_QC3_A1,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.64,572154,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_plate2_QC3_A2,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.64,528436,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_plate2_QC3_A3,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.64,619274,4662,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_plate2_QC3_A4,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.65,532588,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_plate2_QC3_A5,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.64,516352,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_plate2_QC3_A6,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.64,546911,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_plate2_QC3_A7,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.65,599778,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_plate2_QC3_A8,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.64,699323,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_Sample81,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.65,2140404,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_Sample82,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.64,1527748,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_Sample83,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.65,573788,0,1
Molecule [749.535924/749.535924],PEp 38:5,20200426_Sample84,750.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.64,1061494,0,1
Molecule [763.514924/763.514924],PE 38:6,20200426_plate2_QC3_A1,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,1809037,6321,1
Molecule [763.514924/763.514924],PE 38:6,20200426_plate2_QC3_A2,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,1854920,7336,1
Molecule [763.514924/763.514924],PE 38:6,20200426_plate2_QC3_A3,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,1738717,0,1
Molecule [763.514924/763.514924],PE 38:6,20200426_plate2_QC3_A4,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,1689777,12334,1
Molecule [763.514924/763.514924],PE 38:6,20200426_plate2_QC3_A5,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,1819253,4000,1
Molecule [763.514924/763.514924],PE 38:6,20200426_plate2_QC3_A6,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,1724931,0,1
Molecule [763.514924/763.514924],PE 38:6,20200426_plate2_QC3_A7,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,1591190,0,1
Molecule [763.514924/763.514924],PE 38:6,20200426_plate2_QC3_A8,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,2110165,24325,1
Molecule [763.514924/763.514924],PE 38:6,20200426_Sample81,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,1931193,12284,1
Molecule [763.514924/763.514924],PE 38:6,20200426_Sample82,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,4085872,31007,1
Molecule [763.514924/763.514924],PE 38:6,20200426_Sample83,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,1815961,12267,1
Molecule [763.514924/763.514924],PE 38:6,20200426_Sample84,764.5222,[M+H],1,Ion [623.523049/623.523049],623.5225,[M+],1,5.23,1081060,0,1
Molecule [765.530824/765.530824],PE 38:5,20200426_plate2_QC3_A1,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.41,319266,0,1
Molecule [765.530824/765.530824],PE 38:5,20200426_plate2_QC3_A2,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.39,369148,0,1
Molecule [765.530824/765.530824],PE 38:5,20200426_plate2_QC3_A3,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.41,299202,3656,1
Molecule [765.530824/765.530824],PE 38:5,20200426_plate2_QC3_A4,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.4,357853,0,1
Molecule [765.530824/765.530824],PE 38:5,20200426_plate2_QC3_A5,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.39,321264,0,1
Molecule [765.530824/765.530824],PE 38:5,20200426_plate2_QC3_A6,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.39,301479,0,1
Molecule [765.530824/765.530824],PE 38:5,20200426_plate2_QC3_A7,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.4,321188,0,1
Molecule [765.530824/765.530824],PE 38:5,20200426_plate2_QC3_A8,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.39,460749,12824,1
Molecule [765.530824/765.530824],PE 38:5,20200426_Sample81,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.41,411375,0,1
Molecule [765.530824/765.530824],PE 38:5,20200426_Sample82,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.39,627336,0,1
Molecule [765.530824/765.530824],PE 38:5,20200426_Sample83,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.39,666030,4330,1
Molecule [765.530824/765.530824],PE 38:5,20200426_Sample84,766.5381,[M+H],1,Ion [625.538649/625.538649],625.5381,[M+],1,5.4,303636,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_plate2_QC3_A1,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.48,323741,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_plate2_QC3_A2,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,310566,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_plate2_QC3_A3,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,310074,3402,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_plate2_QC3_A4,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,273744,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_plate2_QC3_A5,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,282930,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_plate2_QC3_A6,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,235086,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_plate2_QC3_A7,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,266800,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_plate2_QC3_A8,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,308977,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_Sample81,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,1010807,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_Sample82,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,743609,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_Sample83,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,386162,0,1
Molecule [773.535924/773.535924],PEp 40:7,20200426_Sample84,774.5432,[M+H],1,Ion [390.200549/390.200549],390.2,[M+],1,5.51,848354,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_plate2_QC3_A1,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.27,169593,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_plate2_QC3_A2,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.27,193053,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_plate2_QC3_A3,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.29,129309,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_plate2_QC3_A4,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.28,155627,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_plate2_QC3_A5,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.27,95137,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_plate2_QC3_A6,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.27,190929,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_plate2_QC3_A7,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.28,133986,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_plate2_QC3_A8,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.27,214589,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_Sample81,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.29,223746,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_Sample82,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.28,338463,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_Sample83,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.28,291253,0,1
Molecule [789.530824/789.530824],PE 40:7,20200426_Sample84,790.5381,[M+H],1,Ion [649.538649/649.538649],649.5381,[M+],1,5.27,173008,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_plate2_QC3_A1,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.07,94937,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_plate2_QC3_A2,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.04,73624,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_plate2_QC3_A3,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.06,48530,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_plate2_QC3_A4,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.05,34302,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_plate2_QC3_A5,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.05,63174,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_plate2_QC3_A6,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.05,57696,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_plate2_QC3_A7,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.06,60803,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_plate2_QC3_A8,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.05,116151,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_Sample81,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.05,283153,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_Sample82,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.06,135209,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_Sample83,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.05,111167,0,1
Molecule [701.535924/701.535924],PEp 34:1,20200426_Sample84,702.5432,[M+H],1,Ion [364.200549/364.200549],364.2,[M+],1,6.05,447351,2516,1
Molecule [717.530824/717.530824],PE 34:1,20200426_plate2_QC3_A1,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.8,464973,601,1
Molecule [717.530824/717.530824],PE 34:1,20200426_plate2_QC3_A2,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.83,464843,0,1
Molecule [717.530824/717.530824],PE 34:1,20200426_plate2_QC3_A3,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.8,411242,0,1
Molecule [717.530824/717.530824],PE 34:1,20200426_plate2_QC3_A4,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.81,495114,2656,1
Molecule [717.530824/717.530824],PE 34:1,20200426_plate2_QC3_A5,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.83,396551,0,1
Molecule [717.530824/717.530824],PE 34:1,20200426_plate2_QC3_A6,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.81,443759,0,1
Molecule [717.530824/717.530824],PE 34:1,20200426_plate2_QC3_A7,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.82,393183,2760,1
Molecule [717.530824/717.530824],PE 34:1,20200426_plate2_QC3_A8,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.81,561657,8794,1
Molecule [717.530824/717.530824],PE 34:1,20200426_Sample81,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.8,353078,0,1
Molecule [717.530824/717.530824],PE 34:1,20200426_Sample82,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.81,778381,0,1
Molecule [717.530824/717.530824],PE 34:1,20200426_Sample83,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.81,425760,501,1
Molecule [717.530824/717.530824],PE 34:1,20200426_Sample84,718.5381,[M+H],1,Ion [577.538649/577.538649],577.5381,[M+],1,5.82,177779,326,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_plate2_QC3_A1,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.14,466130,0,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_plate2_QC3_A2,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.16,495736,0,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_plate2_QC3_A3,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.16,468951,0,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_plate2_QC3_A4,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.14,488707,0,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_plate2_QC3_A5,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.14,484063,0,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_plate2_QC3_A6,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.14,428705,0,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_plate2_QC3_A7,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.16,456821,0,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_plate2_QC3_A8,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.15,517227,4972,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_Sample81,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.14,1451374,6637,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_Sample82,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.14,697719,5424,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_Sample83,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.14,366743,0,1
Molecule [727.551624/727.551624],PEp 36:2,20200426_Sample84,728.5589,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.14,407675,214,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_plate2_QC3_A1,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.48,87902,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_plate2_QC3_A2,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.5,99680,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_plate2_QC3_A3,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.48,85217,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_plate2_QC3_A4,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.51,112608,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_plate2_QC3_A5,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.5,96928,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_plate2_QC3_A6,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.49,79550,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_plate2_QC3_A7,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.49,101078,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_plate2_QC3_A8,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.48,133534,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_Sample81,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.48,354460,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_Sample82,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.5,163069,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_Sample83,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.48,44972,0,1
Molecule [729.567224/729.567224],PEp 36:1,20200426_Sample84,730.5745,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.48,93157,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_plate2_QC3_A1,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.46,10210,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_plate2_QC3_A2,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.5,15854,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_plate2_QC3_A3,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.48,11200,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_plate2_QC3_A4,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.46,8545,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_plate2_QC3_A5,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.47,14936,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_plate2_QC3_A6,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.47,9695,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_plate2_QC3_A7,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.47,13120,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_plate2_QC3_A8,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.46,11139,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_Sample81,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.45,1073,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_Sample82,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.47,5365,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_Sample83,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.46,5711,0,1
Molecule [738.622724/738.622724],PEP 36:1 (d9),20200426_Sample84,739.63,[M+H],1,Ion [392.200549/392.200549],392.2,[M+],1,6.47,6240,0,1
Molecule [743.546524/743.546524],PE 36:2,20200426_plate2_QC3_A1,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.93,2209264,51422,1
Molecule [743.546524/743.546524],PE 36:2,20200426_plate2_QC3_A2,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.92,2177995,33144,1
Molecule [743.546524/743.546524],PE 36:2,20200426_plate2_QC3_A3,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.93,1943706,16737,1
Molecule [743.546524/743.546524],PE 36:2,20200426_plate2_QC3_A4,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.92,2207124,59408,1
Molecule [743.546524/743.546524],PE 36:2,20200426_plate2_QC3_A5,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.92,2186030,67596,1
Molecule [743.546524/743.546524],PE 36:2,20200426_plate2_QC3_A6,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.93,2061317,50713,1
Molecule [743.546524/743.546524],PE 36:2,20200426_plate2_QC3_A7,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.93,2114194,66735,1
Molecule [743.546524/743.546524],PE 36:2,20200426_plate2_QC3_A8,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.92,2467218,63961,1
Molecule [743.546524/743.546524],PE 36:2,20200426_Sample81,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.93,1146274,12831,1
Molecule [743.546524/743.546524],PE 36:2,20200426_Sample82,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.92,3353641,52775,1
Molecule [743.546524/743.546524],PE 36:2,20200426_Sample83,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.92,1473902,12316,1
Molecule [743.546524/743.546524],PE 36:2,20200426_Sample84,744.5538,[M+H],1,Ion [603.554349/603.554349],603.5538,[M+],1,5.92,1338040,10657,1
Molecule [745.562124/745.562124],PE 36:1,20200426_plate2_QC3_A1,746.5694,[M+H],1,Ion [605.569949/605.569949],605.5694,[M+],1,6.28,341966,2215,1
Molecule [745.562124/745.562124],PE 36:1,20200426_plate2_QC3_A2,746.5694,[M+H],1,Ion [605.569949/605.569949],605.5694,[M+],1,6.27,414582,0,1
Molecule [745.562124/745.562124],PE 36:1,20200426_plate2_QC3_A3,746.5694,[M+H],1,Ion [605.569949/605.569949],605.5694,[M+],1,6.27,342388,5347,1
Molecule [745.562124/745.562124],PE 36:1,20200426_plate2_QC3_A4,746.5694,[M+H],1,Ion [605.569949/605.569949],605.5694,[M+],1,6.27,379658,0,1
Molecule [745.562124/745.562124],PE 36:1,20200426_plate2_QC3_A5,746.5694,[M+H],1,Ion [605.569949/605.569949],605.5694,[M+],1,6.27,376176,829,1
Molecule [745.562124/745.562124],PE 36:1,20200426_plate2_QC3_A6,746.5694,[M+H],1,Ion [605.569949/605.569949],605.5694,[M+],1,6.27,347131,0,1
Molecule [745.562124/745.562124],PE 36:1,20200426_plate2_QC3_A7,746.5694,[M+H],1,Ion [605.569949/605.569949],605.5694,[M+],1,6.27,328675,2847,1
